location_id,city,state,state_full,zip,county,country
12757,ELMER,NJ,New Jersey,8318,SALEM,United States
12758,NEPTUNE,NJ,New Jersey,7754,MONMOUTH,United States
12759,JERSEY CITY,NJ,New Jersey,7302,HUDSON,United States
12760,LONG BRANCH,NJ,New Jersey,7740,MONMOUTH,United States
12761,LIVINGSTON,NJ,New Jersey,7039,ESSEX,United States
12762,LAKEWOOD,NJ,New Jersey,8701,OCEAN,United States
12763,STRATFORD,NJ,New Jersey,8084,CAMDEN,United States
12764,TRENTON,NJ,New Jersey,8638,MERCER,United States
12765,NEWARK,NJ,New Jersey,7102,ESSEX,United States
12766,EDISON,NJ,New Jersey,8818,MIDDLESEX,United States
12767,HAMILTON,NJ,New Jersey,8690,MERCER,United States
12768,FREEHOLD,NJ,New Jersey,7728,MONMOUTH,United States
12769,HOLMDEL,NJ,New Jersey,7733,MONMOUTH,United States
12770,MANAHAWKIN,NJ,New Jersey,8050,OCEAN,United States
12771,HACKETTSTOWN,NJ,New Jersey,7840,WARREN,United States
12772,SECAUCUS,NJ,New Jersey,7094,HUDSON,United States
12773,NEWARK,NJ,New Jersey,7103,ESSEX,United States
12774,WESTWOOD,NJ,New Jersey,7675,BERGEN,United States
12775,NEWARK,NJ,New Jersey,7107,ESSEX,United States
12776,MARLTON,NJ,New Jersey,8053,BURLINGTON,United States
12777,HAMMONTON,NJ,New Jersey,8037,ATLANTIC,United States
12778,PISCATAWAY,NJ,New Jersey,8854,MIDDLESEX,United States
12779,BELLE MEAD,NJ,New Jersey,8502,SOMERSET,United States
12780,TRENTON,NJ,New Jersey,8625,MERCER,United States
12781,MORRIS PLAINS,NJ,New Jersey,7950,MORRIS,United States
12782,BLACKWOOD,NJ,New Jersey,8012,CAMDEN,United States
12783,WYCKOFF,NJ,New Jersey,7481,BERGEN,United States
12784,CEDAR GROVE,NJ,New Jersey,7009,ESSEX,United States
12785,WESTAMPTON,NJ,New Jersey,8060,BURLINGTON,United States
12786,PEMBERTON,NJ,New Jersey,8068,BURLINGTON,United States
12787,BERKELEY HEIGHTS,NJ,New Jersey,7922,UNION,United States
12788,ALBUQUERQUE,NM,New Mexico,87106,BERNALILLO,United States
12789,SANTA FE,NM,New Mexico,87505,SANTA FE,United States
12790,ALAMOGORDO,NM,New Mexico,88310,OTERO,United States
12791,FARMINGTON,NM,New Mexico,87401,SAN JUAN,United States
12792,ROSWELL,NM,New Mexico,88201,CHAVES,United States
12793,ALBUQUERQUE,NM,New Mexico,87102,BERNALILLO,United States
12794,ESPANOLA,NM,New Mexico,87532,RIO ARRIBA,United States
12795,ALBUQUERQUE,NM,New Mexico,87109,BERNALILLO,United States
12796,LAS CRUCES,NM,New Mexico,88011,DONA ANA,United States
12797,CLOVIS,NM,New Mexico,88101,CURRY,United States
12798,ARTESIA,NM,New Mexico,88210,EDDY,United States
12799,LOS ALAMOS,NM,New Mexico,87544,LOS ALAMOS,United States
12800,SANTA FE,NM,New Mexico,87501,SANTA FE,United States
12801,SHIPROCK,NM,New Mexico,87420,SAN JUAN,United States
12802,ALBUQUERQUE,NM,New Mexico,87108,BERNALILLO,United States
12803,ZUNI,NM,New Mexico,87327,MCKINLEY,United States
12804,GALLUP,NM,New Mexico,87301,MCKINLEY,United States
12805,CROWNPOINT,NM,New Mexico,87313,MCKINLEY,United States
12806,CARLSBAD,NM,New Mexico,88220,EDDY,United States
12807,HOBBS,NM,New Mexico,88240,LEA,United States
12808,ALBUQUERQUE,NM,New Mexico,87114,BERNALILLO,United States
12809,PORTALES,NM,New Mexico,88130,ROOSEVELT,United States
12810,SANTA FE,NM,New Mexico,87507,SANTA FE,United States
12811,LAS CRUCES,NM,New Mexico,88001,DONA ANA,United States
12812,SANTA ROSA,NM,New Mexico,88435,GUADALUPE,United States
12813,T OR C,NM,New Mexico,87901,SIERRA,United States
12814,SOCORRO,NM,New Mexico,87801,SOCORRO,United States
12815,TUCUMCARI,NM,New Mexico,88401,QUAY,United States
12816,CLAYTON,NM,New Mexico,88415,UNION,United States
12817,LOVINGTON,NM,New Mexico,88260,LEA,United States
12818,RUIDOSO,NM,New Mexico,88345,LINCOLN,United States
12819,RATON,NM,New Mexico,87740,COLFAX,United States
12820,GRANTS,NM,New Mexico,87020,CIBOLA,United States
12821,DEMING,NM,New Mexico,88031,LUNA,United States
12822,TAOS,NM,New Mexico,87571,TAOS,United States
12823,SILVER CITY,NM,New Mexico,88061,GRANT,United States
12824,LAS VEGAS,NM,New Mexico,87701,SAN MIGUEL,United States
12825,LAS CRUCES,NM,New Mexico,88012,DONA ANA,United States
12826,SANTA TERESA,NM,New Mexico,88008,DONA ANA,United States
12827,BUFFALO,NY,New York,14210,ERIE,United States
12828,YONKERS,NY,New York,10701,WESTCHESTER,United States
12829,BRONX,NY,New York,10456,BRONX,United States
12830,BINGHAMTON,NY,New York,13905,BROOME,United States
12831,ALBANY,NY,New York,12208,ALBANY,United States
12832,JAMAICA,NY,New York,11418,QUEENS,United States
12833,BROOKLYN,NY,New York,11229,KINGS,United States
12834,POUGHKEEPSIE,NY,New York,12601,DUTCHESS,United States
12835,NEW YORK,NY,New York,10029,NEW YORK,United States
12836,EAST MEADOW,NY,New York,11554,NASSAU,United States
12837,STATEN ISLAND,NY,New York,10310,RICHMOND,United States
12838,NEWARK,NY,New York,14513,WAYNE,United States
12839,NORWICH,NY,New York,13815,CHENANGO,United States
12840,BAY SHORE,NY,New York,11706,SUFFOLK,United States
12841,UTICA,NY,New York,13503,ONEIDA,United States
12842,HUNTINGTON,NY,New York,11743,SUFFOLK,United States
12843,NEW YORK,NY,New York,10019,NEW YORK,United States
12844,AMSTERDAM,NY,New York,12010,MONTGOMERY,United States
12845,RHINEBECK,NY,New York,12572,DUTCHESS,United States
12846,FLUSHING,NY,New York,11355,QUEENS,United States
12847,BROOKLYN,NY,New York,11201,KINGS,United States
12848,GENEVA,NY,New York,14456,ONTARIO,United States
12849,BRONX,NY,New York,10467,BRONX,United States
12850,CARTHAGE,NY,New York,13619,JEFFERSON,United States
12851,NIAGARA FALLS,NY,New York,14302,NIAGARA,United States
12852,BATAVIA,NY,New York,14020,GENESEE,United States
12853,CANANDAIGUA,NY,New York,14424,ONTARIO,United States
12854,BUFFALO,NY,New York,14214,ERIE,United States
12855,SARANAC LAKE,NY,New York,12983,FRANKLIN,United States
12856,BRONX,NY,New York,10451,BRONX,United States
12857,ONEONTA,NY,New York,13820,OTSEGO,United States
12858,MOUNT VERNON,NY,New York,10550,WESTCHESTER,United States
12859,ELMIRA,NY,New York,14905,CHEMUNG,United States
12860,HUDSON,NY,New York,12534,COLUMBIA,United States
12861,WELLSVILLE,NY,New York,14895,ALLEGANY,United States
12862,NEW YORK,NY,New York,10003,NEW YORK,United States
12863,NEW YORK,NY,New York,10065,NEW YORK,United States
12864,KENMORE,NY,New York,14217,ERIE,United States
12865,OLEAN,NY,New York,14760,CATTARAUGUS,United States
12866,NYACK,NY,New York,10960,ROCKLAND,United States
12867,MANHASSET,NY,New York,11030,NASSAU,United States
12868,RIVERHEAD,NY,New York,11901,SUFFOLK,United States
12869,SPRINGVILLE,NY,New York,14141,ERIE,United States
12870,ONEIDA,NY,New York,13421,MADISON,United States
12871,NEW YORK,NY,New York,10075,NEW YORK,United States
12872,BATH,NY,New York,14810,STEUBEN,United States
12873,ROCHESTER,NY,New York,14621,MONROE,United States
12874,MIDDLETOWN,NY,New York,10940,ORANGE,United States
12875,BRONX,NY,New York,10461,BRONX,United States
12876,ELMHURST,NY,New York,11373,QUEENS,United States
12877,BUFFALO,NY,New York,14215,ERIE,United States
12878,PORT JERVIS,NY,New York,12771,ORANGE,United States
12879,COOPERSTOWN,NY,New York,13326,OTSEGO,United States
12880,SYRACUSE,NY,New York,13203,ONONDAGA,United States
12881,PATCHOGUE,NY,New York,11772,SUFFOLK,United States
12882,HORNELL,NY,New York,14843,STEUBEN,United States
12883,SCHENECTADY,NY,New York,12308,SCHENECTADY,United States
12884,WATERTOWN,NY,New York,13601,JEFFERSON,United States
12885,SUFFERN,NY,New York,10901,ROCKLAND,United States
12886,MONTROSE,NY,New York,10548,WESTCHESTER,United States
12887,STATEN ISLAND,NY,New York,10305,RICHMOND,United States
12888,MOUNT KISCO,NY,New York,10549,WESTCHESTER,United States
12889,ROCHESTER,NY,New York,14617,MONROE,United States
12890,WESTFIELD,NY,New York,14787,CHAUTAUQUA,United States
12891,BRONX,NY,New York,10468,BRONX,United States
12892,CORTLAND,NY,New York,13045,CORTLAND,United States
12893,NEW YORK,NY,New York,10010,NEW YORK,United States
12894,TROY,NY,New York,12180,RENSSELAER,United States
12895,GLEN COVE,NY,New York,11542,NASSAU,United States
12896,ROSLYN,NY,New York,11576,NASSAU,United States
12897,NEW ROCHELLE,NY,New York,10802,WESTCHESTER,United States
12898,PORT JEFFERSON,NY,New York,11777,SUFFOLK,United States
12899,LEWISTON,NY,New York,14092,NIAGARA,United States
12900,GLENS FALLS,NY,New York,12801,WARREN,United States
12901,BROOKLYN,NY,New York,11219,KINGS,United States
12902,NEW HYDE PARK,NY,New York,11040,NASSAU,United States
12903,BROOKLYN,NY,New York,11235,KINGS,United States
12904,POTSDAM,NY,New York,13676,ST. LAWRENCE,United States
12905,OCEANSIDE,NY,New York,11572,NASSAU,United States
12906,NORTHPORT,NY,New York,11768,SUFFOLK,United States
12907,BROOKLYN,NY,New York,11203,KINGS,United States
12908,SYRACUSE,NY,New York,13210,ONONDAGA,United States
12909,NEW YORK,NY,New York,10016,NEW YORK,United States
12910,WARWICK,NY,New York,10990,ORANGE,United States
12911,BROOKLYN,NY,New York,11209,KINGS,United States
12912,ROME,NY,New York,13440,ONEIDA,United States
12913,OSWEGO,NY,New York,13069,OSWEGO,United States
12914,BROOKLYN,NY,New York,11237,KINGS,United States
12915,SARATOGA SPRINGS,NY,New York,12866,SARATOGA,United States
12916,KINGSTON,NY,New York,12401,ULSTER,United States
12917,ROCHESTER,NY,New York,14626,MONROE,United States
12918,DUNKIRK,NY,New York,14048,CHAUTAUQUA,United States
12919,JAMAICA,NY,New York,11432,QUEENS,United States
12920,BROOKLYN,NY,New York,11212,KINGS,United States
12921,VALHALLA,NY,New York,10595,WESTCHESTER,United States
12922,AUBURN,NY,New York,13021,CAYUGA,United States
12923,DANSVILLE,NY,New York,14437,LIVINGSTON,United States
12924,JAMESTOWN,NY,New York,14701,CHAUTAUQUA,United States
12925,NEW YORK,NY,New York,10037,NEW YORK,United States
12926,PLATTSBURGH,NY,New York,12901,CLINTON,United States
12927,ROCKVILLE CENTRE,NY,New York,11571,NASSAU,United States
12928,West Point,NY,New York,10996,ORANGE,United States
12929,SLEEPY HOLLOW,NY,New York,10591,WESTCHESTER,United States
12930,NEWBURGH,NY,New York,12550,ORANGE,United States
12931,CLIFTON SPRINGS,NY,New York,14432,ONTARIO,United States
12932,CORTLANDT MANOR,NY,New York,10567,WESTCHESTER,United States
12933,NEW YORK,NY,New York,10021,NEW YORK,United States
12934,CARMEL,NY,New York,10512,PUTNAM,United States
12935,GLOVERSVILLE,NY,New York,12078,FULTON,United States
12936,CORNING,NY,New York,14830,STEUBEN,United States
12937,BUFFALO,NY,New York,14220,ERIE,United States
12938,ROCHESTER,NY,New York,14642,MONROE,United States
12939,WEST ISLIP,NY,New York,11795,SUFFOLK,United States
12940,WHITE PLAINS,NY,New York,10601,WESTCHESTER,United States
12941,ITHACA,NY,New York,14850,TOMPKINS,United States
12942,PLAINVIEW,NY,New York,11803,NASSAU,United States
12943,BETHPAGE,NY,New York,11714,NASSAU,United States
12944,HARRIS,NY,New York,12742,SULLIVAN,United States
12945,STONY BROOK,NY,New York,11794,SUFFOLK,United States
12946,BINGHAMTON,NY,New York,13903,BROOME,United States
12947,FAR ROCKAWAY,NY,New York,11691,QUEENS,United States
12948,BROOKLYN,NY,New York,11206,KINGS,United States
12949,BRONX,NY,New York,10457,BRONX,United States
12950,SMITHTOWN,NY,New York,11787,SUFFOLK,United States
12951,WEST HAVERSTRAW,NY,New York,10993,ROCKLAND,United States
12952,ROCHESTER,NY,New York,14611,MONROE,United States
12953,STAR LAKE,NY,New York,13690,ST. LAWRENCE,United States
12954,CUBA,NY,New York,14727,ALLEGANY,United States
12955,ELIZABETHTOWN,NY,New York,12932,ESSEX,United States
12956,CALLICOON,NY,New York,12723,SULLIVAN,United States
12957,MARGARETVILLE,NY,New York,12455,DELAWARE,United States
12958,DELHI,NY,New York,13753,DELAWARE,United States
12959,ALEXANDRIA BAY,NY,New York,13607,JEFFERSON,United States
12960,ELLENVILLE,NY,New York,12428,ULSTER,United States
12961,LITTLE FALLS,NY,New York,13365,HERKIMER,United States
12962,WALTON,NY,New York,13856,DELAWARE,United States
12963,MONTOUR FALLS,NY,New York,14865,SCHUYLER,United States
12964,PENN YAN,NY,New York,14527,YATES,United States
12965,GOUVERNEUR,NY,New York,13642,ST. LAWRENCE,United States
12966,HAMILTON,NY,New York,13346,MADISON,United States
12967,LOWVILLE,NY,New York,13367,LEWIS,United States
12968,MEDINA,NY,New York,14103,ORLEANS,United States
12969,COBLESKILL,NY,New York,12043,SCHOHARIE,United States
12970,MALONE,NY,New York,12953,FRANKLIN,United States
12971,MASSENA,NY,New York,13662,ST. LAWRENCE,United States
12972,WARSAW,NY,New York,14569,WYOMING,United States
12973,KATONAH,NY,New York,10536,WESTCHESTER,United States
12974,OGDENSBURG,NY,New York,13669,ST. LAWRENCE,United States
12975,QUEENS VILLAGE,NY,New York,11427,QUEENS,United States
12976,NEW YORK,NY,New York,10032,NEW YORK,United States
12977,BINGHAMTON,NY,New York,13901,BROOME,United States
12978,WEST BRENTWOOD,NY,New York,11717,SUFFOLK,United States
12979,ORANGEBURG,NY,New York,10962,ROCKLAND,United States
12980,ROCHESTER,NY,New York,14620,MONROE,United States
12981,UTICA,NY,New York,13502,ONEIDA,United States
12982,BUFFALO,NY,New York,14209,ERIE,United States
12983,AMITYVILLE,NY,New York,11701,SUFFOLK,United States
12984,ELMIRA,NY,New York,14901,CHEMUNG,United States
12985,BUFFALO,NY,New York,14213,ERIE,United States
12986,NEW YORK,NY,New York,10035,NEW YORK,United States
12987,NEW HAMPTON,NY,New York,10958,ORANGE,United States
12988,DIX HILLS,NY,New York,11746,SUFFOLK,United States
12989,WEST SENECA,NY,New York,14224,ERIE,United States
12990,BELLEROSE,NY,New York,11426,QUEENS,United States
12991,CONCORD,NC,North Carolina,28025,CABARRUS,United States
12992,ASHEVILLE,NC,North Carolina,28801,BUNCOMBE,United States
12993,MOUNT AIRY,NC,North Carolina,27030,SURRY,United States
12994,HIGH POINT,NC,North Carolina,27261,GUILFORD,United States
12995,LAURINBURG,NC,North Carolina,28352,SCOTLAND,United States
12996,GOLDSBORO,NC,North Carolina,27534,WAYNE,United States
12997,RUTHERFORDTON,NC,North Carolina,28139,RUTHERFORD,United States
12998,WINSTON-SALEM,NC,North Carolina,27103,FORSYTH,United States
12999,SALISBURY,NC,North Carolina,28144,ROWAN,United States
13000,SYLVA,NC,North Carolina,28779,JACKSON,United States
13001,HENDERSONVILLE,NC,North Carolina,28791,HENDERSON,United States
13002,SANFORD,NC,North Carolina,27330,LEE,United States
13003,SHELBY,NC,North Carolina,28150,CLEVELAND,United States
13004,HENDERSONVILLE,NC,North Carolina,28792,HENDERSON,United States
13005,CLINTON,NC,North Carolina,28328,SAMPSON,United States
13006,KINSTON,NC,North Carolina,28501,LENOIR,United States
13007,FAYETTEVILLE,NC,North Carolina,28302,CUMBERLAND,United States
13008,DURHAM,NC,North Carolina,27705,DURHAM,United States
13009,GASTONIA,NC,North Carolina,28052,GASTON,United States
13010,STATESVILLE,NC,North Carolina,28677,IREDELL,United States
13011,GREENVILLE,NC,North Carolina,27834,PITT,United States
13012,LENOIR,NC,North Carolina,28645,CALDWELL,United States
13013,JACKSONVILLE,NC,North Carolina,28546,ONSLOW,United States
13014,WINSTON-SALEM,NC,North Carolina,27157,FORSYTH,United States
13015,DURHAM,NC,North Carolina,27704,DURHAM,United States
13016,LUMBERTON,NC,North Carolina,28359,ROBESON,United States
13017,BOONE,NC,North Carolina,28607,WATAUGA,United States
13018,CHARLOTTE,NC,North Carolina,28233,MECKLENBURG,United States
13019,EDEN,NC,North Carolina,27288,ROCKINGHAM,United States
13020,CHAPEL HILL,NC,North Carolina,27514,ORANGE,United States
13021,NORTH WILKESBORO,NC,North Carolina,28659,WILKES,United States
13022,WHITEVILLE,NC,North Carolina,28472,COLUMBUS,United States
13023,RALEIGH,NC,North Carolina,27610,WAKE,United States
13024,BURLINGTON,NC,North Carolina,27216,ALAMANCE,United States
13025,DUNN,NC,North Carolina,28334,HARNETT,United States
13026,MORGANTON,NC,North Carolina,28655,BURKE,United States
13027,WADESBORO,NC,North Carolina,28170,ANSON,United States
13028,THOMASVILLE,NC,North Carolina,27360,DAVIDSON,United States
13029,MARION,NC,North Carolina,28752,MC DOWELL,United States
13030,SMITHFIELD,NC,North Carolina,27577,JOHNSTON,United States
13031,GREENSBORO,NC,North Carolina,27401,GUILFORD,United States
13032,LEXINGTON,NC,North Carolina,27293,DAVIDSON,United States
13033,ELKIN,NC,North Carolina,28621,SURRY,United States
13034,CHARLOTTE,NC,North Carolina,28210,MECKLENBURG,United States
13035,AHOSKIE,NC,North Carolina,27910,HERTFORD,United States
13036,TARBORO,NC,North Carolina,27886,EDGECOMBE,United States
13037,ELIZABETH CITY,NC,North Carolina,27909,PASQUOTANK,United States
13038,CHARLOTTE,NC,North Carolina,28203,MECKLENBURG,United States
13039,RALEIGH,NC,North Carolina,27607,WAKE,United States
13040,PINEHURST,NC,North Carolina,28374,MOORE,United States
13041,HICKORY,NC,North Carolina,28601,CATAWBA,United States
13042,ALBEMARLE,NC,North Carolina,28001,STANLY,United States
13043,Camp Lejeune,NC,North Carolina,28547,ONSLOW,United States
13044,KENANSVILLE,NC,North Carolina,28349,DUPLIN,United States
13045,ASHEBORO,NC,North Carolina,27203,RANDOLPH,United States
13046,WILSON,NC,North Carolina,27893,WILSON,United States
13047,OXFORD,NC,North Carolina,27565,GRANVILLE,United States
13048,MOORESVILLE,NC,North Carolina,28117,IREDELL,United States
13049,MONROE,NC,North Carolina,28112,UNION,United States
13050,NEW BERN,NC,North Carolina,28560,CRAVEN,United States
13051,HENDERSON,NC,North Carolina,27536,VANCE,United States
13052,FAYETTEVILLE,NC,North Carolina,28301,CUMBERLAND,United States
13053,WILMINGTON,NC,North Carolina,28402,NEW HANOVER,United States
13054,MOREHEAD CITY,NC,North Carolina,28557,CARTERET,United States
13055,HICKORY,NC,North Carolina,28602,CATAWBA,United States
13056,LINCOLNTON,NC,North Carolina,28092,LINCOLN,United States
13057,ROCKY MOUNT,NC,North Carolina,27804,NASH,United States
13058,Fort Bragg,NC,North Carolina,28310,CUMBERLAND,United States
13059,ROANOKE RAPIDS,NC,North Carolina,27870,HALIFAX,United States
13060,CHEROKEE,NC,North Carolina,28719,SWAIN,United States
13061,SUPPLY,NC,North Carolina,28462,BRUNSWICK,United States
13062,ROXBORO,NC,North Carolina,27573,PERSON,United States
13063,CHARLOTTE,NC,North Carolina,28262,MECKLENBURG,United States
13064,WILMINGTON,NC,North Carolina,28401,NEW HANOVER,United States
13065,MATTHEWS,NC,North Carolina,28106,MECKLENBURG,United States
13066,CARY,NC,North Carolina,27518,WAKE,United States
13067,HUNTERSVILLE,NC,North Carolina,28078,MECKLENBURG,United States
13068,CLYDE,NC,North Carolina,28721,HAYWOOD,United States
13069,RAEFORD,NC,North Carolina,28376,HOKE,United States
13070,CHARLOTTE,NC,North Carolina,28215,MECKLENBURG,United States
13071,CHARLOTTE,NC,North Carolina,28277,MECKLENBURG,United States
13072,ASHEVILLE,NC,North Carolina,28805,BUNCOMBE,United States
13073,TROY,NC,North Carolina,27371,MONTGOMERY,United States
13074,WINDSOR,NC,North Carolina,27983,BERTIE,United States
13075,BRYSON CITY,NC,North Carolina,28713,SWAIN,United States
13076,BURGAW,NC,North Carolina,28425,PENDER,United States
13077,SILER CITY,NC,North Carolina,27344,CHATHAM,United States
13078,PLYMOUTH,NC,North Carolina,27962,WASHINGTON,United States
13079,ELIZABETHTOWN,NC,North Carolina,28337,BLADEN,United States
13080,HIGHLANDS,NC,North Carolina,28741,MACON,United States
13081,DANBURY,NC,North Carolina,27016,STOKES,United States
13082,EDENTON,NC,North Carolina,27932,CHOWAN,United States
13083,BREVARD,NC,North Carolina,28712,TRANSYLVANIA,United States
13084,SPARTA,NC,North Carolina,28675,ALLEGHANY,United States
13085,COLUMBUS,NC,North Carolina,28722,POLK,United States
13086,LINVILLE,NC,North Carolina,28646,AVERY,United States
13087,NAGS HEAD,NC,North Carolina,27959,DARE,United States
13088,JEFFERSON,NC,North Carolina,28640,ASHE,United States
13089,FRANKLIN,NC,North Carolina,28734,MACON,United States
13090,SOUTHPORT,NC,North Carolina,28461,BRUNSWICK,United States
13091,MURPHY,NC,North Carolina,28906,CHEROKEE,United States
13092,SPRUCE PINE,NC,North Carolina,28777,MITCHELL,United States
13093,BUTNER,NC,North Carolina,27509,GRANVILLE,United States
13094,WINSTON SALEM,NC,North Carolina,27104,FORSYTH,United States
13095,JACKSONVILLE,NC,North Carolina,28540,ONSLOW,United States
13096,BLACK MOUNTAIN,NC,North Carolina,28711,BUNCOMBE,United States
13097,GOLDSBORO,NC,North Carolina,27530,WAYNE,United States
13098,ERWIN,NC,North Carolina,28339,HARNETT,United States
13099,LELAND,NC,North Carolina,28451,BRUNSWICK,United States
13100,RALEIGH,NC,North Carolina,27617,WAKE,United States
13101,GARNER,NC,North Carolina,27529,WAKE,United States
13102,BISMARCK,ND,North Dakota,58501,BURLEIGH,United States
13103,MINOT,ND,North Dakota,58701,WARD,United States
13104,FARGO,ND,North Dakota,58122,CASS,United States
13105,BISMARCK,ND,North Dakota,58506,BURLEIGH,United States
13106,GRAND FORKS,ND,North Dakota,58201,GRAND FORKS,United States
13107,FARGO,ND,North Dakota,58102,CASS,United States
13108,BELCOURT,ND,North Dakota,58316,ROLETTE,United States
13109,FARGO,ND,North Dakota,58104,CASS,United States
13110,TIOGA,ND,North Dakota,58852,WILLIAMS,United States
13111,STANLEY,ND,North Dakota,58784,MOUNTRAIL,United States
